#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63     16     2          30    0.3115E-12    0.0000E+00    0.0000E+00    0.0000E+00    Rayleigh
  63     16     4          30    0.1060E-11    0.2500E+00    0.0000E+00    0.2500E+00    Rayleigh
  63     16     8          30    0.4226E-11    0.7500E+00    0.5000E+00    0.2500E+00    Rayleigh
  63     16    16          30    0.1672E-10    0.1250E+01    0.0000E+00    0.1250E+01    Rayleigh
  63     16    32          30    0.6679E-10    0.2750E+01    0.1750E+01    0.1000E+01    Rayleigh
  63     16    64          30    0.2668E-09    0.5500E+01    0.1750E+01    0.3750E+01    Rayleigh
  63     16    **          30    0.1079E-08    0.1175E+02    0.3250E+01    0.8500E+01    Rayleigh
  63     16    **          30    0.4362E-08    0.2300E+02    0.9250E+01    0.1375E+02    Rayleigh
