#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63      2    10          30    0.6554E-11    0.5000E+00    0.0000E+00    0.5000E+00    Rayleigh
  63      4    10          30    0.6493E-11    0.0000E+00    0.0000E+00    0.0000E+00    Rayleigh
  63      8    10          30    0.6493E-11    0.2500E+00    0.0000E+00    0.2500E+00    Rayleigh
  63     16    10          30    0.6493E-11    0.7500E+00    0.2500E+00    0.5000E+00    Rayleigh
  63     32    10          30    0.6553E-11    0.1500E+01    0.7500E+00    0.7500E+00    Rayleigh
  63     64    10          30    0.6639E-11    0.3500E+01    0.2000E+01    0.1500E+01    Rayleigh
  63    128    10          30    0.6781E-11    0.8000E+01    0.4000E+01    0.4000E+01    Rayleigh
  63    256    10          30    0.6820E-11    0.1475E+02    0.5500E+01    0.9250E+01    Rayleigh
