#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63     16     2              30    0.6333E-12    0.1343E+00    0.5254E-01    0.8135E-01    SHTns
  63     16     4              30    0.2234E-11    0.2596E+00    0.1048E+00    0.1539E+00    SHTns
  63     16     8              30    0.8752E-11    0.5246E+00    0.2123E+00    0.3103E+00    SHTns
  63     16    16              30    0.3402E-10    0.1130E+01    0.4824E+00    0.6403E+00    SHTns
  63     16    32              30    0.1381E-09    0.2395E+01    0.9660E+00    0.1377E+01    SHTns
  63     16    64              30    0.5549E-09    0.5177E+01    0.2161E+01    0.2940E+01    SHTns
  63     16    **              30    0.2236E-08    0.9389E+01    0.3765E+01    0.5515E+01    SHTns
  63     16    **              30    0.8911E-08    0.1846E+02    0.7525E+01    0.1070E+02    SHTns
