#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63      2    10              30    0.1360E-10    0.8576E-01    0.3308E-01    0.5224E-01    SHTns
  63      4    10              30    0.1360E-10    0.1710E+00    0.6661E-01    0.1038E+00    SHTns
  63      8    10              30    0.1360E-10    0.3305E+00    0.1318E+00    0.1975E+00    SHTns
  63     16    10              30    0.1360E-10    0.6753E+00    0.2495E+00    0.4229E+00    SHTns
  63     32    10              30    0.1360E-10    0.1596E+01    0.6882E+00    0.8982E+00    SHTns
  63     64    10              30    0.1361E-10    0.3022E+01    0.1165E+01    0.1832E+01    SHTns
  63    128    10              30    0.1372E-10    0.5982E+01    0.2586E+01    0.3319E+01    SHTns
  63    256    10              30    0.1386E-10    0.1190E+02    0.4565E+01    0.7173E+01    SHTns
