#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63      2    10              30    0.2089E-10    0.7341E-01    0.3228E-01    0.4067E-01    SHTns
  63      4    10              30    0.2089E-10    0.1437E+00    0.6387E-01    0.7927E-01    SHTns
  63      8    10              30    0.2089E-10    0.2865E+00    0.1276E+00    0.1577E+00    SHTns
  63     16    10              30    0.2089E-10    0.5908E+00    0.2654E+00    0.3226E+00    SHTns
  63     32    10              30    0.2124E-10    0.1367E+01    0.5649E+00    0.7930E+00    SHTns
  63     64    10              30    0.2124E-10    0.2732E+01    0.1122E+01    0.1586E+01    SHTns
  63    128    10              30    0.2138E-10    0.5495E+01    0.2271E+01    0.3173E+01    SHTns
  63    256    10              30    0.2128E-10    0.1104E+02    0.4590E+01    0.6342E+01    SHTns
