#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63     16     2              30    0.9859E-12    0.1291E+00    0.5165E-01    0.7707E-01    SHTns
  63     16     4              30    0.3482E-11    0.2563E+00    0.1018E+00    0.1535E+00    SHTns
  63     16     8              30    0.1346E-10    0.4622E+00    0.2079E+00    0.2524E+00    SHTns
  63     16    16              30    0.5359E-10    0.1097E+01    0.4522E+00    0.6372E+00    SHTns
  63     16    32              30    0.2119E-09    0.2489E+01    0.1055E+01    0.1411E+01    SHTns
  63     16    64              30    0.8587E-09    0.5133E+01    0.2099E+01    0.2963E+01    SHTns
  63     16    **              30    0.3385E-08    0.8880E+01    0.3647E+01    0.5124E+01    SHTns
  63     16    **              30    0.1365E-07    0.1616E+02    0.7331E+01    0.8591E+01    SHTns
