#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63     16     2              30    0.6333E-12    0.1324E+00    0.5202E-01    0.7994E-01    SHTns
  63     16     4              30    0.2234E-11    0.2681E+00    0.1041E+00    0.1631E+00    SHTns
  63     16     8              30    0.8752E-11    0.5432E+00    0.2137E+00    0.3276E+00    SHTns
  63     16    16              30    0.3402E-10    0.1237E+01    0.5044E+00    0.7255E+00    SHTns
  63     16    32              30    0.1381E-09    0.2099E+01    0.8120E+00    0.1265E+01    SHTns
  63     16    64              30    0.5549E-09    0.4691E+01    0.1875E+01    0.2764E+01    SHTns
  63     16    **              30    0.2236E-08    0.8926E+01    0.3753E+01    0.5064E+01    SHTns
  63     16    **              30    0.8911E-08    0.1790E+02    0.7538E+01    0.1013E+02    SHTns
