#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  63      2    10              30    0.1360E-10    0.1385E+00    0.5581E-01    0.8199E-01    SHTns
  63      4    10              30    0.1360E-10    0.1628E+00    0.6542E-01    0.9680E-01    SHTns
  63      8    10              30    0.1360E-10    0.3360E+00    0.1312E+00    0.2035E+00    SHTns
  63     16    10              30    0.1360E-10    0.6587E+00    0.2727E+00    0.3832E+00    SHTns
  63     32    10              30    0.1360E-10    0.1380E+01    0.5802E+00    0.7909E+00    SHTns
  63     64    10              30    0.1361E-10    0.2753E+01    0.1155E+01    0.1573E+01    SHTns
  63    128    10              30    0.1372E-10    0.5539E+01    0.2312E+01    0.3175E+01    SHTns
  63    256    10              30    0.1386E-10    0.1226E+02    0.4954E+01    0.7130E+01    SHTns
