#
# l_max    Nr    Nfields    Nloops    MaxError    TotalTime    ToPhysTime    ToSpecTime    Rayleigh/SHTns
#----------------------------------------------------------------------------------------------
  15      4    20       46077    0.7272E-07    0.3500E+02    0.1414E+02    0.2041E+02    SHTns
  31      4    20       11797    0.1959E-07    0.3500E+02    0.1338E+02    0.2121E+02    SHTns
  63      4    20        2150    0.6799E-08    0.3500E+02    0.1198E+02    0.2273E+02    SHTns
 127      4    20         401    0.1228E-08    0.3506E+02    0.1303E+02    0.2193E+02    SHTns
 255      4    20          62    0.1682E-09    0.3532E+02    0.1314E+02    0.2214E+02    SHTns
 511      4    20          10    0.9620E-10    0.4834E+02    0.1836E+02    0.2996E+02    SHTns
  15      8    20       38297    0.6043E-07    0.3500E+02    0.1221E+02    0.2220E+02    SHTns
  31      8    20        6186    0.1027E-07    0.3500E+02    0.1349E+02    0.2060E+02    SHTns
  63      8    20        1280    0.4050E-08    0.3503E+02    0.1409E+02    0.2056E+02    SHTns
 127      8    20         179    0.5483E-09    0.3505E+02    0.1291E+02    0.2202E+02    SHTns
 255      8    20          31    0.8443E-10    0.3577E+02    0.1303E+02    0.2270E+02    SHTns
 511      8    20          10    0.9620E-10    0.9095E+02    0.3567E+02    0.5525E+02    SHTns
  15     16    20       18626    0.2940E-07    0.3500E+02    0.1259E+02    0.2171E+02    SHTns
  31     16    20        3163    0.5250E-08    0.3501E+02    0.1374E+02    0.2007E+02    SHTns
  63     16    20         514    0.1621E-08    0.3504E+02    0.1374E+02    0.2097E+02    SHTns
 127     16    20          91    0.2798E-09    0.3511E+02    0.1301E+02    0.2199E+02    SHTns
 255     16    20          16    0.4358E-10    0.3711E+02    0.1367E+02    0.2340E+02    SHTns
 511     16    20          10    0.9620E-10    0.1569E+03    0.6142E+02    0.9539E+02    SHTns
  15     32    20        6154    0.9718E-08    0.3500E+02    0.1428E+02    0.1827E+02    SHTns
  31     32    20        1452    0.2420E-08    0.3501E+02    0.1357E+02    0.2024E+02    SHTns
  63     32    20         328    0.1034E-08    0.3506E+02    0.1401E+02    0.2070E+02    SHTns
 127     32    20          51    0.1570E-09    0.3538E+02    0.1321E+02    0.2205E+02    SHTns
 255     32    20          10    0.2697E-10    0.4660E+02    0.1732E+02    0.2924E+02    SHTns
  15      2    20      112791    0.1780E-06    0.3500E+02    0.1409E+02    0.2027E+02    SHTns
  31      2    20       15633    0.2595E-07    0.3500E+02    0.1274E+02    0.2193E+02    SHTns
  63      2    20        3970    0.1255E-07    0.3500E+02    0.1338E+02    0.2114E+02    SHTns
 127      2    20         527    0.1612E-08    0.3504E+02    0.1268E+02    0.2222E+02    SHTns
 255      2    20          79    0.2147E-09    0.3522E+02    0.1274E+02    0.2244E+02    SHTns
 511      2    20          13    0.1249E-09    0.3530E+02    0.1398E+02    0.2131E+02    SHTns
  15     64    20        2881    0.4547E-08    0.3501E+02    0.1438E+02    0.1767E+02    SHTns
  31     64    20         770    0.1278E-08    0.3504E+02    0.1335E+02    0.2061E+02    SHTns
  63     64    20         161    0.5085E-09    0.3507E+02    0.1399E+02    0.2065E+02    SHTns
 127     64    20          25    0.7697E-10    0.3566E+02    0.1381E+02    0.2175E+02    SHTns
 255     64    20          10    0.2716E-10    0.8779E+02    0.3463E+02    0.5307E+02    SHTns
  15    128    20        2186    0.3450E-08    0.3501E+02    0.1250E+02    0.2094E+02    SHTns
  31    128    20         262    0.4379E-09    0.3502E+02    0.1382E+02    0.1939E+02    SHTns
  63    128    20          62    0.1966E-09    0.3541E+02    0.1395E+02    0.2113E+02    SHTns
 127    128    20          12    0.3712E-10    0.3534E+02    0.1304E+02    0.2219E+02    SHTns
